json_file_path,top_entities
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L05_V014\172.json,"Clothing, Person, Woman, Man, Poster, Footwear, Human face, Rocket, Girl, Sports uniform, Human body, Toy, Human head"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L06_V017\271.json,"Person, Man, Clothing, Woman, Footwear, Suit, Sports equipment"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V015\280.json,"Human face, Person, Football, Clothing, Woman, Man, Girl, Footwear, Poster, Ball, Fashion accessory, Bowling equipment, Sports equipment, Human head, Human arm, Human leg, Human hair, Human mouth, Shorts, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V008\254.json,"Man, Boy, Person, Human face, Clothing, Woman, Shorts, Poster, Sports uniform, Human arm, Watercraft, Girl, Mammal, Human head, Human body, Vehicle"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\276.json,"Man, Clothing, Shirt, Person, Human face, Building, Skyscraper, Poster, Animal, Footwear, Human hair, Television, Dog, Toy, Tower, Human head, Billboard, Woman, Trousers, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V031\215.json,"Person, Clothing, Billboard, Human head, Human face, Marine invertebrates, Poster, Jellyfish, Human body, Human hair, Man, Mammal, Microphone, Human arm, Woman, Flower, Fish"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V026\287.json,"Human face, Clothing, Man, Person, Skyscraper, Shirt, Tower, Human hair, Human hand, Human head, Poster, Human arm, Jeans, Billboard, Trousers, Window, Building, Human body, Shorts, Bowling equipment"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V020\319.json,"Person, Man, Toy, Sports equipment, Clothing, Mammal, Boy, Footwear, Bird"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V008\239.json,"Man, Footwear, Clothing, Human face, Person, Skyscraper, Toy, Trousers, Food, Billboard, Poster, Television, Human head, Building, Suit, Furniture, Human hair, Fast food, Human arm, Snack"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\305.json,"Clothing, Human face, Man, Person, Flag, Poster, Billboard, Woman, Shirt, Skyscraper, Human hair, Girl, Human head, Human arm, Sports uniform, Human body, Tower, Sports equipment, Boy, Picture frame"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V007\334.json,"Person, Clothing, Poster, Flower, Human head, Man, Television, Land vehicle, Auto part, Human body, Billboard, Woman, Human face, Human arm, Mammal, Rose, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V010\050.json,"Person, Clothing, Man, Tree, Woman, Car, Vehicle, Land vehicle"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V010\093.json,"Dress, Woman, Person, Human face, Television, Footwear, Clothing, Man, Tree, Poster, Billboard, Flower, Girl, Human hair, Computer monitor, Food, Toy, Human head, Human leg, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V030\024.json,"Man, Person, Clothing, Woman, Footwear, Boy, Girl, Human head, Human body, Dress"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V024\262.json,"Building, Airplane, Wheel, Vehicle, Car, Land vehicle, Toy, House, Person, Tire, Tree, Window, Helicopter, Boat, Aircraft, Clothing, Skyscraper, Tent, Footwear, Human face"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V006\243.json,"Human face, Girl, Clothing, Man, Woman, Dress, Boy, Person, Sports uniform, Human hair, Human head, Human hand, Human arm, Television, Poster, Human body, Mammal, Sports equipment, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V020\079.json,"Footwear, Man, Person, Woman, Clothing, Tree, Human face, Boy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V007\164.json,"Person, Clothing, Human hand, Human face, Girl, Woman, Flower, Poster, Human arm, Man, Rose, Human foot, Toy, Human leg, Human body, Mammal, Flag, Human mouth"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V024\269.json,"Human face, Woman, Person, Clothing, Man, Sports uniform, Human hair, Girl, Dress, Human head, Skyscraper, Human arm, Human eye, Mammal, Poster, Sports equipment, Human body, Footwear, Tower, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L04_V013\269.json,"Man, Clothing, Human face, Woman, Person, Glasses, Skyscraper, Tree, Tower, Shirt, Girl, Human arm, Human head, Human body, Dress, Poster, Human hair, Sunglasses"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V006\155.json,"Building, Window, Person, Woman, Clothing, Man, Human face, Girl"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V020\295.json,"Clothing, Man, Human face, Person, Billboard, Poster, Woman, Shirt, Glasses, Skyscraper, Human head, Girl, Flag, Toy, Tower, Boy, Human body, Human arm, Human hair, Sports uniform"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V027\148.json,"Human face, Clothing, Woman, Person, Television, Girl, Man, Guitar, Human head, Human arm, Picture frame, Dress, Doll, Food, Musical instrument, Human eye, Human body, Human mouth, Human nose, Human hair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V011\145.json,"Human face, Woman, Clothing, Man, Dress, Girl, Human hair, Person, Human arm, Human head, Poster"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V012\255.json,"Tree, Person, Street light, Plant, Mammal, Flower, Man, Swimming pool, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V022\138.json,"Person, Clothing, Human face, Window, Building, Tree, Woman, Poster, Plant, Picture frame, Human head, Skyscraper, Billboard, Vehicle, Man, House, Girl, Human arm, Mirror, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V008\130.json,"Flag, Toy, Poster, Clothing, Fashion accessory, Candy, Person, Ball, Dice, Food, Office supplies, Balloon, Toothbrush, Sports uniform, Stop sign, Earrings, Sports equipment, Auto part, Billboard, Traffic sign"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\317.json,"Human face, Clothing, Man, Skyscraper, Person, Boy, Human head, Tower, Shirt, Human hair, Woman, Human arm, Human body, Mammal, Dress, Suit, Vehicle, Human hand, Building, Television"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V031\205.json,"Man, Woman, Clothing, Person, Animal, Dog, Mammal, Girl, Human arm, Human hair, Human head, Human face, Toy, Human body, Poster, Carnivore, Human hand"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V018\414.json,"Clothing, Human face, Person, Man, Tower, Skyscraper, Shirt, Woman, Human head, Girl, Suit, Toy, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V028\249.json,"Clothing, Man, Human face, Shirt, Person, Billboard, Toy, Poster, Glasses, Human hair, Skyscraper, Human head, Flag, Human arm, Human hand, Tower, Suit, Mammal, Traffic sign, Footwear"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\265.json,"Person, Man, Clothing, Stairs, Building, Footwear, Mammal, Human face, Suit, House, Human leg, Human arm, Food, Human head, Vehicle, Skyscraper, Human body, Porch, Animal, Woman"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\263.json,"Building, Person, Clothing, Man, Stairs, Toy, Woman, Billboard, Mammal, Jeans, Vehicle, Sports equipment, Girl, Window, Sports uniform"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V026\302.json,"Clothing, Man, Skyscraper, Footwear, Tower, Person, Trousers, Human face, Vehicle, Television, Building, Human head, Tree, Human hair, Poster, Mammal, Furniture, Human leg, Limousine"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V007\223.json,"Human face, Cake, Person, Clothing, Dessert, Poster, Human hand, Dairy, Baked goods, Human head, Human arm, Ice cream, Toy, Girl, Woman, Candle, Snack"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L08_V029\312.json,"Clothing, Person, Human head, Penguin, Man, Human face, Toy, Bird, Fashion accessory, Tree, Poster, Woman, Hat, Human hair, Mammal, Surfboard, Human body, Food"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V020\239.json,"Human face, Person, Woman, Clothing, Dress, Girl, Television, Land vehicle, Man, Toy, Human head, Human arm, Human hair, Vehicle, Mammal, Scoreboard, Poster, Car, Billboard, Wheel"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V005\366.json,"Shirt, Man, Clothing, Human face, Flag, Person, Poster, Skyscraper, Woman, Tower, Glasses, Girl, Sports uniform, Human hair, Human head, Billboard, Sports equipment, Footwear, Human hand, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V009\250.json,"Human face, Clothing, Woman, Man, Person, Girl, Human head, Poster, Flag, Human hand, Human arm, Human hair, Glasses, Boy, Fashion accessory, Dress, Sports uniform, Human eye, Chair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V006\316.json,"Man, Shirt, Human face, Clothing, Skyscraper, Tower, Person, Human head, Human hair, Human arm, Woman, Building, Mammal, Poster, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V028\197.json,"Man, Woman, Human face, Clothing, Girl, Person"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V013\207.json,"Clothing, Man, Human face, Poster, Woman, Person, Skyscraper, Glasses, Sports uniform, Billboard, Shirt, Human head, Footwear, Tower, Toy, Human hand, Human body, Boy, Human hair, Jeans"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V024\236.json,"Man, Flag, Clothing, Human face, Shirt, Person, Poster, Woman, Human hair, Billboard, Human head, Glasses, Girl, Footwear, Human arm, Sports uniform, Human body, Human hand, Sports equipment, Suit"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L02_V013\234.json,"Clothing, Man, Human face, Billboard, Person, Poster, Shirt, Flag, Woman, Skyscraper, Human hand, Human head, Sports uniform, Human hair, Girl, Human arm, Tie, Tower, Human body, Television"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V018\317.json,"Man, Clothing, Human face, Woman, Person, Suit, Human head, Chair, Human hair, Boy, Window, Jacket, Mammal, Girl, Human hand, Table, Human body, Furniture, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V022\266.json,"Human face, Clothing, Woman, Girl, Dress, Poster, Person, Fashion accessory, Human head, Human hair, Man, Human arm, Billboard, Picture frame, Human hand, Human eye, Human nose, Human mouth, Human body, Computer monitor"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V006\299.json,"Man, Clothing, Person, Human face, Shirt, Woman, Flag, Poster, Human head, Human arm, Human body, Human hand, Glasses, Human hair, Girl, Window, Toy, Boy, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V003\424.json,"Clothing, Human face, Man, Poster, Person, Shirt, Skyscraper, Tower, Glasses, Human hair, Human head, Building, Human arm, Flag, Human hand, Human eye, Boy, Human body, Window, Flower"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V010\266.json,"Person, Clothing, Toy, Man, Human face, Flag, Vehicle, Footwear, Sports uniform, Boy, Boat, Human arm, Human head, Furniture, Human body, Woman, Human hair, Land vehicle, Helmet, Car"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V014\280.json,"Clothing, Man, Woman, Person, Human head, Balloon, Poster, Girl, Human face, Human hair, Human body, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V017\152.json,"Person, Woman, Building, Clothing, Man, Dress, Girl, Human face, Boy, Human head, Tent, Vehicle, Chair, Land vehicle, House, Table, Human hair, Human body, Mammal"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V014\187.json,"Flag, Clothing, Toy, Fashion accessory, Poster, Candy, Ball, Dice, Sports uniform, Person, Traffic sign, Food, Office supplies, Stop sign, Balloon, Table, Christmas tree, Tree, Sports equipment, Earrings"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V005\331.json,"Person, Clothing, Building, Plant, House, Tree, Vegetable, Man, Human face, Toy, Flower, Skyscraper, Rose, Poster, Human head, Window, Woman, Palm tree, Door, Fashion accessory"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\277.json,"Clothing, Person, Man, Human face, Building, Shirt, Animal, Skyscraper, Bird, Tower, Human hair, Mammal, Human head, Tree, Poster, Human arm, Woman, House, Suit, Girl"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V011\409.json,"Human face, Clothing, Poster, Woman, Person, Girl, Human head, Human hair, Human nose, Human arm, Human eye, Dress, Human body, Picture frame, Mammal, Sculpture, Plant, Stop sign, Billboard, Flag"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V024\334.json,"Man, Flag, Clothing, Shirt, Human face, Person, Poster, Woman, Skyscraper, Billboard, Glasses, Human head, Footwear, Girl, Human arm, Human body, Picture frame, Sports uniform, Tower, Human hair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V026\229.json,"Human face, Clothing, Person, Woman, Girl, Footwear, Television, Dress, Human hair, Man, Human arm, Human head, Bottle, Food, Human hand, Toy, Drink, Sports equipment, Human body, Human eye"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V007\327.json,"Man, Clothing, Human face, Glasses, Shirt, Person, Skyscraper, Woman, Girl, Human hair, Human head, Tower, Boy, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V012\308.json,"Man, Clothing, Human face, Boy, Woman, Flag, Jeans, Girl, Person, Human head, Fashion accessory, Human hair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L05_V021\188.json,"Man, Clothing, Shirt, Human face, Poster, Person, Woman, Billboard, Skyscraper, Human arm, Human hand, Human head, Sports uniform, Human hair, Human body, Toy, Boy, Sports equipment, Girl, Tower"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V027\195.json,"Woman, Footwear, Person, Skyscraper, Clothing, Dress, Human face, Girl, Poster, Man, Billboard, Window, Human hair, Human leg, Tower, Shorts, Human arm, Television, Human head, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V007\318.json,"Building, Person, Football, Ball, Bowling equipment, Swimming pool, Land vehicle, Mammal, Volleyball, Car, Television, Scoreboard, Furniture, Sports equipment, Vehicle, Man, Billboard, Auto part, Plant, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V031\313.json,"Human face, Person, Woman, Clothing, Television, Girl, Man, Dress, Human arm, Human hair, Human head, Mammal, Human body, Computer monitor"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L05_V031\281.json,"Man, Shirt, Clothing, Person, Human face, Building, Trousers, Skyscraper, Television, Human hair, Human head, Human arm, Tower, Suit, Human leg, Shelf, Plant, Computer monitor, Poster, Mammal"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\175.json,"Man, Person, Clothing, Human face, Woman, Street light, Footwear, Tree, Poster, Human head, Building, Human hair, Mammal, Girl, Window, Human body, Sculpture, House"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V017\213.json,"Clothing, Man, Human face, Shirt, Person, Skyscraper, Human hair, Suit, Human head, Glasses, Human arm, Tower, Trousers, Book, Tie, Billboard, Human hand, Building, Human body, Poster"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L05_V030\110.json,"Flag, Clothing, Fashion accessory, Poster, Candy, Toy, Ball, Food, Dice, Office supplies, Sports uniform, Person, Fruit, Traffic sign, Box, Balloon, Earrings, Toothbrush, Lantern, Vehicle"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L02_V028\238.json,"Human face, Clothing, Man, Person, Shirt, Skyscraper, Tower, Human hair, Human arm, Human head, Bowling equipment, Human nose, Human eye, Window, Billboard, Fashion accessory, Woman, Human body, Rocket, Flag"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L08_V018\158.json,"Human face, Guitar, Person, Poster, Girl, Woman, Clothing, Man, Human head, Musical instrument, Television, Human hair, Human body, Human arm, Human hand, Toy, Doll, Picture frame, Mammal"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V015\103.json,"Mobile phone, Footwear, Boy, Man, Clothing, Person, Tree, Woman, Human face, Shorts, Plant, Human leg, Girl, Human hair, Car, Human body, Vehicle, Land vehicle, Human head, Camera"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V024\225.json,"Man, Woman, Clothing, Footwear, Girl, Person, Suit, Human face, Jeans, Human hair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\304.json,"Clothing, Man, Human face, Poster, Person, Woman, Skyscraper, Shirt, Footwear, Billboard, Human hair, Human arm, Boy, Tower, Human head, Sports uniform, Human hand, Human body, Toy, Sports equipment"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V029\251.json,"Clothing, Human face, Man, Person, Television, Skyscraper, Shirt, Glasses, Ball, Building, Trousers, Boy, Poster, Footwear, Human head, Human arm, Table, Human hair, Sports equipment, Human leg"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V012\226.json,"Person, Woman, Clothing, Man, Picture frame, Dress, Television, Poster, Girl, Human face"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V007\262.json,"Clothing, Man, Poster, Person, Human face, Human head, Human hair, Window, Human arm, Food, Human body, Human hand, Toy, Mammal, Vehicle"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V016\299.json,"Human face, Girl, Clothing, Man, Shirt, Person, Woman, Skyscraper, Human hair, Human mouth, Human eye, Human nose, Human head, Tower, Chair, Human arm, Trousers, Human hand, Poster, Boy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V005\365.json,"Shirt, Man, Clothing, Flag, Human face, Person, Woman, Glasses, Poster, Billboard, Girl, Human head, Human hand, Human arm, Sports uniform, Human body, Human hair, Television, Footwear, Suit"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V025\358.json,"Building, Window, Land vehicle, Billboard, Vehicle, Bus, Train, Scoreboard, Watercraft, House, Poster, Boat, Skyscraper, Car, Auto part, Furniture, Tree"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V021\294.json,"Clothing, Person, Poster, Boy, Man, Human face, Footwear, Vehicle, Human arm, Human head, Land vehicle, Helmet, Window, Toy, Human body, Billboard, Human hair, Shorts, Woman, Sports equipment"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V013\045.json,"Clothing, Human face, Person, Woman, Girl, Human hair, Human head, Dress, Television, Human hand, Doll, Food, Human body, Man, Mammal, Human arm, Poster"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V027\289.json,"Tree, Man, Clothing, Human face, Shirt, Skyscraper, Person, Tower, Glasses, Human hand, Human head, Poster, Human hair, Building, Woman, Human arm, Table, Flower, Human body, Jeans"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V001\290.json,"Person, Man, Sports uniform, Clothing, Toy, Land vehicle, Watercraft, Mammal, Car, Tree, Vehicle, Billboard, Boat, Poster, Airplane, Building, Sports equipment"
